Date,Precipitation,AirTemp_Avg,AirTemp_Max,AirTemp_Min,Humidity_Avg,Humidity_Min,WindSpeed_Avg,WindSpeed_Max,Cloud_O,Cloud_H,SoilTemp_Avg,SoilTemp_Max,SoilTemp_Min,SaturationDeficit_Avg,SaturationDeficit_Max
2011-12-25 00:00:00,2,6.3,10.6,2,61,43,2.8,4,2,5,0,2,-6,3.9,5.6
2011-12-26 00:00:00,1.2,2.7,7.1,-0.3,88,72,1.6,4,3,3,1,5,-1,1,2.6
2011-12-27 00:00:00,3.5,-3.4,-0.3,-4.6,98,95,1,2,3,3,-2,0,-6,0.09,0.26
2011-12-28 00:00:00,2.6,-2.4,-0.3,-3.9,98,94,1.4,3,3,3,-2,0,-6,0.12,0.27
2011-12-29 00:00:00,0.5,1.8,5.9,-1.5,72,51,4,8,2,6,-1,2,-5,2.1,4.31
2011-12-30 00:00:00,12,-1.6,5,-6.5,87,57,1.8,4,2,3,-3,0,-10,0.89,3.03
2011-12-31 00:00:00,0,-7.2,2.4,-15.6,67,36,2.1,4,7,7,-14,1,-21,1.5,4.16
2012-01-01 00:00:00,0,-7.5,3.5,-13.5,63,47,1.3,2,7,7,-16,0,-22,1.5,3.93
2012-01-02 00:00:00,0,0.4,9.8,-11.1,49,36,1.8,3,4,1,-8,2,-20,3.7,7.4
2012-01-03 00:00:00,0.7,3,8.6,0,73,50,1.5,3,2,3,-1,2,-4,2.1,4.7
2012-01-04 00:00:00,0,1.5,9.5,-2.1,76,64,1.5,3,4,7,-3,2,-9,1.7,3.15
2012-01-05 00:00:00,3.7,-2.1,0,-4.3,98,93,1.5,3,3,3,-2,0,-7,0.13,0.3
2012-01-06 00:00:00,1.2,-6,-3.9,-10.7,96,89,0.9,2,3,3,-5,0,-12,0.18,0.43
2012-01-07 00:00:00,0,-8.4,-3.2,-13.5,86,67,0.6,2,6,7,-12,-1,-20,0.58,1.44
2012-01-08 00:00:00,0,-7.4,-0.4,-13.2,75,60,1,2,7,7,-13,1,-19,1,2.2
2012-01-09 00:00:00,0,-4.5,5.5,-11,66,34,0.9,2,7,7,-12,1,-18,1.9,5.33
2012-01-10 00:00:00,0,-1,9.1,-8.5,57,39,1.6,3,7,7,-9,2,-17,2.8,6.7
2012-01-11 00:00:00,0,2.2,8.4,-5.5,63,43,1.5,3,6,4,-3,4,-12,2.8,5.57
2012-01-12 00:00:00,0.6,3,6.5,-0.2,77,59,2,3,3,4,-1,4,-4,1.9,3.75
2012-01-13 00:00:00,0.4,3,5,0.4,66,51,2.6,4,2,4,-1,2,-4,2.5,3.93
2012-01-14 00:00:00,8.5,1,4.7,-0.4,96,92,2.3,5,2,2,0,1,-1,0.29,0.52
2012-01-15 00:00:00,2.3,-1.5,0.8,-2.3,96,85,1,2,3,3,-1,0,-4,0.25,0.83
2012-01-16 00:00:00,0.5,-2.1,0.1,-3,96,85,1,2,3,3,-2,2,-2,0.21,0.82
2012-01-17 00:00:00,0,-5.7,1.2,-9.9,75,63,1.6,3,7,7,-9,2,-15,1.1,2.31
2012-01-18 00:00:00,0,-5.9,-1.6,-8.8,73,65,2.1,3,7,7,-9,0,-14,1,1.54
2012-01-19 00:00:00,0,-4.9,2.3,-9.5,59,47,1.8,3,7,7,-10,0,-16,1.9,3.59
2012-01-20 00:00:00,0,-7.4,0.2,-11.5,74,54,1.4,2,3,3,-11,1,-16,0.96,2.07
2012-01-21 00:00:00,0,-6.9,1.2,-12.6,60,37,2.1,4,7,7,-11,0,-18,1.7,3.99
2012-01-22 00:00:00,0,-6.6,-0.7,-11.1,63,53,1.3,2,4,4,-11,2,-17,1.4,2.31
2012-01-23 00:00:00,0,-4.5,1.6,-8.4,73,50,0.8,1,6,7,-9,0,-14,1.4,3.14
2012-01-24 00:00:00,0,-1.1,7.1,-8,63,36,1.4,2,4,7,-7,3,-14,2.5,6.19
2012-01-25 00:00:00,0,0.8,6.6,-3.6,67,53,1.4,2,4,4,-4,2,-10,2.3,4.26
2012-01-26 00:00:00,8.4,-1.3,1.5,-3,95,86,1.4,2,2,2,-2,0,-4,0.31,0.76
2012-01-27 00:00:00,0,-3.6,3.3,-10.5,72,53,1.4,3,1,7,-10,1,-19,1.5,3.44
2012-01-28 00:00:00,0,-3.5,6.7,-9.4,55,28,1.5,2,1,7,-11,2,-17,2.6,6.2
2012-01-29 00:00:00,0,2.3,8.9,-5.1,57,48,1.9,3,6,4,-3,3,-13,3.3,5.1
2012-01-30 00:00:00,18.2,0.3,5.1,-3.4,93,79,2.5,5,2,2,0,0,-3,0.55,1.76
2012-01-31 00:00:00,3.7,-2.6,1.6,-7,86,69,2.1,3,3,3,-4,1,-12,0.78,1.97
2012-02-01 00:00:00,0,-3.6,4,-10.5,69,52,1.4,3,4,7,-8,3,-18,1.6,3.6
2012-02-02 00:00:00,0,2.1,5.5,-2,76,63,1.4,2,2,2,-1,2,-6,1.7,2.49
2012-02-03 00:00:00,6.4,-2.5,3.1,-9.3,91,84,1.3,2,2,6,-3,1,-8,0.47,0.98
2012-02-04 00:00:00,5.4,-18.5,-9.3,-21.2,92,78,1,3,2,3,-16,-6,-21,0.13,0.26
2012-02-05 00:00:00,1.1,-17.7,-12.1,-23.5,93,85,0.5,1,2,6,-17,-2,-26,0.16,0.33
2012-02-06 00:00:00,0.3,-14.5,-6.8,-19.9,82,61,0.9,1,6,7,-19,-2,-28,0.47,1.31
2012-02-07 00:00:00,0,-10.3,-1.9,-19,72,50,1.8,3,7,7,-15,2,-26,0.98,2.35
2012-02-08 00:00:00,0,-7,2.1,-16.8,62,48,1.9,4,7,7,-14,2,-25,1.7,3.46
2012-02-09 00:00:00,0,-1,6.9,-6.5,56,42,2.1,3,4,4,-5,4,-18,2.6,4.11
2012-02-10 00:00:00,12.8,-1.5,0.1,-2.9,96,93,2.8,5,2,2,-2,0,-3,0.2,0.4
2012-02-11 00:00:00,0,-1.1,7.9,-6.5,77,54,1.5,2,3,6,-5,2,-12,1.5,4.5
2012-02-12 00:00:00,0,-3.9,0.5,-7.4,88,71,1.3,2,3,3,-7,0,-18,0.59,1.55
2012-02-13 00:00:00,0.6,-4.9,-2,-7.3,92,79,1.3,3,2,3,-5,1,-13,0.37,1.01
2012-02-14 00:00:00,0.7,-5.9,-3.2,-8.5,87,74,1,1,2,7,-6,-1,-12,0.57,1.13
2012-02-15 00:00:00,0,-6,0.7,-13.1,80,63,1.4,2,4,7,-10,2,-19,0.95,1.98
2012-02-16 00:00:00,0,-3.1,5.3,-10.2,65,51,1.9,4,7,7,-8,3,-18,2,4.13
2012-02-17 00:00:00,0,0.7,7.6,-4.6,52,42,2.8,4,4,7,-4,3,-10,3.2,5.52
2012-02-18 00:00:00,0,4.8,11.4,0.3,65,58,1.8,3,2,4,-1,3,-4,3.1,5
2012-02-19 00:00:00,2.2,4.6,9.4,1.9,84,68,1.3,2,2,3,1,4,0,1.5,3.5
2012-02-20 00:00:00,11.6,0.2,4.6,-4.6,97,94,1.3,3,3,3,0,1,-3,0.22,0.39
2012-02-21 00:00:00,4.4,-8,-4.5,-10.2,87,76,1,2,2,3,-7,-2,-16,0.43,0.83
2012-02-22 00:00:00,0.7,-8.3,-2.7,-13.2,79,56,1.3,3,6,4,-10,0,-21,0.74,1.96
2012-02-23 00:00:00,0,-7.5,-0.5,-13,85,69,1.3,2,6,7,-11,3,-21,0.6,1.55
2012-02-24 00:00:00,0,-5.4,2.6,-11.8,66,44,2.3,4,4,7,-8,0,-17,1.7,4
2012-02-25 00:00:00,0,0.4,9.2,-8,47,26,2.9,5,4,4,-4,4,-13,3.8,7.05
2012-02-26 00:00:00,0,3,9,-2.6,64,51,1.1,2,4,4,-3,3,-8,3,5.2
2012-02-27 00:00:00,6.6,3.5,6.4,1.7,81,60,2.3,5,2,2,0,2,0,1.6,3.54
2012-02-28 00:00:00,1.8,2.7,5.6,0.1,84,69,2,4,3,3,0,5,-5,1.2,2.56
2012-02-29 00:00:00,0,2.1,8.5,-0.9,73,46,1.5,3,4,7,-1,5,-6,2.2,5.6
2012-03-01 00:00:00,0,4.5,12.9,-1.2,58,38,1.9,4,7,7,1,12,-3,4,8.5
2012-03-02 00:00:00,0,7.3,17.4,2.1,54,44,2.9,4,4,7,3,16,-2,5,8.6
2012-03-03 00:00:00,1.5,9.9,16.1,4.4,68,48,1.9,3,2,6,6,19,-1,4.2,8.9
2012-03-04 00:00:00,12.8,6.3,12.2,1.9,78,59,4.1,7,2,2,4,9,1,2.4,4.9
2012-03-05 00:00:00,0,3.2,9.7,-1.4,72,46,1.8,3,6,7,3,18,-2,2.6,6.1
2012-03-06 00:00:00,0,4.5,9.7,1.1,62,50,3.1,6,2,6,2,10,-1,3.3,4.6
2012-03-07 00:00:00,7.2,1.7,5.4,-0.5,88,78,2.8,4,2,3,2,7,-2,0.86,1.72
2012-03-08 00:00:00,1.1,3.4,8.5,0.6,78,60,3.3,7,3,4,2,13,-2,1.8,4.2
2012-03-09 00:00:00,7.1,-1.7,4.2,-4.8,92,83,1.3,2,2,6,-1,2,-4,0.46,1.14
2012-03-10 00:00:00,2.6,-3.6,1.4,-6.2,95,91,0.9,1,2,3,-3,1,-11,0.25,0.51
2012-03-11 00:00:00,2,-2.2,0.9,-5.8,94,86,1.1,2,3,3,-3,0,-9,0.31,0.87
2012-03-12 00:00:00,4.3,-1.2,2.1,-3,90,69,1.4,2,2,3,-2,1,-4,0.64,2.15
2012-03-13 00:00:00,0.6,0,6,-3.5,78,52,1.4,2,2,6,-2,2,-10,1.5,3.99
2012-03-14 00:00:00,0.5,2.2,7.1,-1.1,86,69,1.4,4,2,3,0,4,-5,1.1,2.52
2012-03-15 00:00:00,0,8.5,18.7,1.4,68,38,1.8,3,4,1,7,20,-2,4.6,12.4
2012-03-16 00:00:00,16.4,7.9,12.4,6.8,89,79,3.8,8,2,2,6,9,5,1.2,2.5
2012-03-17 00:00:00,1.2,8.4,15.5,3.9,74,47,1.6,3,3,3,10,24,4,3.5,8.3
2012-03-18 00:00:00,28.8,1.1,10.3,-3,97,90,1.8,3,3,3,2,7,-3,0.25,1.1
2012-03-19 00:00:00,2.5,-3.2,-0.5,-4.8,87,63,1.1,2,2,3,-3,0,-7,0.67,1.99
2012-03-20 00:00:00,0,-2.3,4.2,-6.6,73,52,2.4,4,7,7,-5,3,-14,1.6,3.57
2012-03-21 00:00:00,0,-0.2,7.1,-5.8,65,49,1.8,4,7,7,0,15,-8,2.4,4.26
2012-03-22 00:00:00,0,5.5,13.9,-0.9,55,36,1.4,2,7,7,7,24,-3,4.7,9.4
2012-03-23 00:00:00,0,8.7,17.6,1.4,50,23,1.6,4,1,7,8,26,-2,6.7,13.9
2012-03-24 00:00:00,1,9.4,15.8,3.6,50,35,2.5,3,4,4,8,26,0,6,10.4
2012-03-25 00:00:00,0,9.5,15.9,4.3,74,44,2.3,5,3,1,10,25,3,3.6,9.3
2012-03-26 00:00:00,0,9.5,16.4,5.7,65,46,2.4,4,6,4,10,27,2,4.5,8.4
2012-03-27 00:00:00,0,10.5,19.5,3.2,56,31,2.6,4,1,7,12,34,0,7,14.4
2012-03-28 00:00:00,0,15.3,27.2,5.9,36,15,2.9,4,4,7,15,39,1,13.9,28.9
2012-03-29 00:00:00,18,11.7,18.6,7.6,78,30,1.9,3,3,3,11,13,8,3.9,15
2012-03-30 00:00:00,0.7,12.5,19.3,7.4,84,66,1.3,2,3,3,13,28,7,2.9,6.8
2012-03-31 00:00:00,0,17.2,27.1,8.3,60,35,2.8,4,4,4,15,32,7,10.1,21.2
2012-04-01 00:00:00,16.3,14.3,20.6,10.6,80,59,2.9,7,2,2,16,30,11,3.8,9
2012-04-02 00:00:00,0.3,16.1,22.8,11.1,49,24,2,3,6,1,16,32,6,10.3,19.1
2012-04-03 00:00:00,0,16.5,25.1,8.1,49,22,1.8,4,6,7,18,43,4,11.3,22.4
2012-04-04 00:00:00,0,16.8,23.5,10.1,51,29,1.9,3,4,7,19,43,6,10.7,19.1
2012-04-05 00:00:00,0,15.8,22.5,9.1,61,44,1.8,2,3,1,17,40,6,7.7,14.1
2012-04-06 00:00:00,0,16.9,23.4,10.7,60,41,1.8,3,7,7,20,44,7,8.5,16
2012-04-07 00:00:00,6.6,16.5,23.1,11.2,65,45,2.1,3,4,4,18,42,9,7,14.4
2012-04-08 00:00:00,0,16.9,23.5,10.6,58,36,2.3,3,6,7,17,34,8,9.1,16.9
2012-04-09 00:00:00,0,16.8,24.3,10.6,51,35,2.8,4,4,1,18,42,7,10.1,18.2
2012-04-10 00:00:00,0,17.1,24.4,10.7,53,30,2.3,3,6,1,18,44,7,10,18.7
2012-04-11 00:00:00,0,16.8,23.8,9.7,46,28,1.8,3,6,1,18,41,7,11.3,19.7
2012-04-12 00:00:00,0,17,24.4,8.6,46,28,2,3,7,7,20,45,6,11.7,19.8
2012-04-13 00:00:00,0,16.6,24,8.5,43,27,1.9,3,7,7,18,45,6,11.9,20.8
2012-04-14 00:00:00,0,17.5,25.8,8.7,41,26,2.4,4,1,7,19,46,6,13.2,23
2012-04-15 00:00:00,0,17.9,25.6,10.7,43,27,2.1,3,7,7,20,48,6,13,22.3
2012-04-16 00:00:00,0,19,27.4,10,40,23,2.1,4,7,7,21,49,6,14.9,26.4
2012-04-17 00:00:00,0,21.6,29,13.7,33,22,2.3,3,7,7,22,47,8,18.5,27.9
2012-04-18 00:00:00,0,21.8,29.8,13.7,32,25,2.5,4,7,7,25,52,9,18.8,29.5
2012-04-19 00:00:00,0,22.3,30.2,14.5,33,20,1.9,4,7,7,25,52,10,19.7,32.6
2012-04-20 00:00:00,0,23,32,14.8,35,18,1.6,2,4,7,26,52,11,20.1,32.7
2012-04-21 00:00:00,0,23.5,33,15.1,36,23,1.8,3,4,7,25,54,11,20.7,35
2012-04-22 00:00:00,0,21.3,29.4,16,39,25,2,4,7,7,25,52,11,16.2,25.8
2012-04-23 00:00:00,0,20.6,27.7,15,41,30,1.5,4,7,7,25,50,12,15.1,23.2
2012-04-24 00:00:00,1.1,20.4,28,13.1,47,34,2,4,4,4,25,52,12,13.4,23.2
2012-04-25 00:00:00,0.3,18.9,26.2,14.3,68,45,1.4,3,4,4,20,48,12,7.4,17.3
2012-04-26 00:00:00,8.2,18.4,21.9,15,76,60,0.6,1,2,6,19,36,12,5.4,10
2012-04-27 00:00:00,0,20.1,24.9,15.8,58,38,1.6,2,2,6,22,41,14,10.8,18
2012-04-28 00:00:00,0.4,19.4,23.9,16.1,53,39,2,4,2,3,21,39,14,10.9,16.4
2012-04-29 00:00:00,15.9,14.2,18.5,11.7,77,49,1.9,3,2,4,14,28,12,4.1,10.4
2012-04-30 00:00:00,0,15.5,22.4,7.3,55,26,1.6,3,7,7,19,42,6,9.5,17.8
2012-05-01 00:00:00,0,17.3,24.7,9.6,55,31,1.5,2,4,7,22,46,8,10.5,20.6
2012-05-02 00:00:00,2.1,17,20.1,13.6,56,39,3.4,6,3,6,14,22,10,8.7,13.8
2012-05-03 00:00:00,1.2,16.3,23.7,11.1,58,30,3.1,7,4,4,17,43,6,8.9,18.9
2012-05-04 00:00:00,0,17,25.3,10.2,53,28,1.4,3,5,1,21,44,7,10.5,20.6
2012-05-05 00:00:00,0,20.4,26.5,13.6,45,27,1.4,3,6,4,23,42,10,14.4,24.1
2012-05-06 00:00:00,2.6,17.4,22.1,14.5,74,59,1.8,3,2,2,18,32,14,5.6,10.4
2012-05-07 00:00:00,0,19.4,26.8,11.8,55,37,1.8,3,6,7,23,50,10,11.7,19.9
2012-05-08 00:00:00,0,20.5,27.1,13,47,35,1.8,3,7,7,27,54,11,13.8,21.6
2012-05-09 00:00:00,0,21.3,28.3,14.9,46,31,1.8,3,4,7,26,55,12,14.7,24.1
2012-05-10 00:00:00,0,21.6,28,14.3,40,26,2,4,6,1,27,52,12,16.5,23.4
2012-05-11 00:00:00,1.2,18.1,23.7,13.1,57,32,1.9,4,6,4,23,46,12,9.3,14
2012-05-12 00:00:00,0.4,17.3,23.9,13.4,73,48,1,2,2,4,22,48,13,5.9,13.3
2012-05-13 00:00:00,1.1,19.5,27,14.5,60,33,2.1,6,2,3,23,51,14,10.5,22.9
2012-05-14 00:00:00,1.5,19.2,26.7,15.1,57,31,2.1,3,6,6,23,50,13,10.8,22.9
2012-05-15 00:00:00,0,21.1,29.2,13.7,48,29,1.8,3,6,6,26,55,11,14.5,26.7
2012-05-16 00:00:00,0,21.7,28.9,14.9,50,29,1,2,6,6,26,54,13,14.7,26.8
2012-05-17 00:00:00,0,22.6,30.3,16,42,28,1.4,2,5,7,28,56,13,17.1,27.2
2012-05-18 00:00:00,1.3,19.2,22.7,16.2,61,51,1.6,3,6,4,20,32,14,8.9,12.9
2012-05-19 00:00:00,0,20.2,25.5,16.4,49,26,2.4,5,5,4,25,52,13,13,22.3
2012-05-20 00:00:00,0,17.5,23.2,10.7,56,42,3.4,5,6,7,23,44,10,9.7,15.3
2012-05-21 00:00:00,0,19.5,25.5,12.1,44,30,2.4,4,4,7,25,51,10,13.3,19.1
2012-05-22 00:00:00,0,21.1,28,12.3,46,28,1.1,2,7,7,28,55,10,15.4,25.7
2012-05-23 00:00:00,0,21.3,29.4,12.7,45,25,1.5,3,7,7,28,55,11,16,29.1
2012-05-24 00:00:00,0,23.1,31.5,14.2,42,25,1.5,3,1,7,29,58,12,18.8,32.6
2012-05-25 00:00:00,0,24.5,32.1,16.9,39,20,1.1,3,4,7,30,58,14,20.5,36.7
2012-05-26 00:00:00,0,23.6,30.2,15.8,52,37,1.3,2,5,7,29,55,13,15,25.8
2012-05-27 00:00:00,3.9,21.6,29.2,17.4,64,43,1.4,3,4,4,25,53,15,10.1,20.4
2012-05-28 00:00:00,3.5,22.7,29.4,16,58,33,1.9,3,6,6,25,46,14,13.3,26.5
2012-05-29 00:00:00,2,20.9,27.1,16.5,65,53,2.8,8,6,6,21,40,15,8.9,13.9
2012-05-30 00:00:00,0,22.6,29.2,15.2,59,35,1.5,3,6,6,29,56,14,13.1,25.4
2012-05-31 00:00:00,0,24.1,30.8,16.7,45,23,2,3,7,7,30,57,14,18.7,32.5
2012-06-01 00:00:00,0,24.1,31.5,16.6,44,22,1.4,3,7,7,31,57,13,18.9,34.1
2012-06-02 00:00:00,0,25.1,31.9,16.8,38,21,1.8,3,7,7,33,59,16,21.6,34.9
2012-06-03 00:00:00,0,25,33,15.5,39,25,2,3,7,7,32,60,14,21.6,36.1
2012-06-04 00:00:00,0,26,34.1,18.2,38,20,1.8,4,4,7,33,60,15,23.3,40.4
2012-06-05 00:00:00,0,25.2,30.3,21.6,39,30,2.5,4,6,4,32,58,17,20,27.7
2012-06-06 00:00:00,0,23.9,31.1,15.4,45,27,1.3,3,7,7,32,58,14,18.7,31.8
2012-06-07 00:00:00,0,25.3,33,16.2,35,26,1.5,3,7,7,33,62,14,22.5,34.1
2012-06-08 00:00:00,0,25.9,33.3,18.1,33,27,1.8,3,7,7,34,64,16,23.6,36.5
2012-06-09 00:00:00,0,24.2,31.5,15.6,39,19,1.8,3,7,7,34,62,16,20.7,35.9
2012-06-10 00:00:00,0,22.4,28.6,13.8,37,22,1.5,3,7,7,32,61,13,18.7,29.6
2012-06-11 00:00:00,0,24.1,31.5,14.6,37,23,1.9,4,4,4,32,64,14,21.2,33.7
2012-06-12 00:00:00,0,22.6,28.6,17,41,26,1.6,3,4,4,29,57,15,16.8,26.2
2012-06-13 00:00:00,5.3,21.4,29,14.3,48,25,1.5,4,6,6,25,50,14,14.6,26.9
2012-06-14 00:00:00,0,23.5,30.4,16.1,44,23,1.4,3,7,7,30,56,14,18.1,31.5
2012-06-15 00:00:00,0,24.7,31.5,15.4,38,23,1.1,2,4,7,31,59,15,21.3,33.3
2012-06-16 00:00:00,0,28,35.6,19.2,33,21,1.8,2,6,6,35,63,17,27,43.3
2012-06-17 00:00:00,0,27.1,32.7,20.2,37,31,1.6,3,4,1,35,62,,23.7,32.7
2012-06-18 00:00:00,0,27.2,35,18,36,23,1.4,2,7,7,34,65,16,25.7,40.2
2012-06-19 00:00:00,0,29.6,36.8,21.4,32,21,1,2,4,7,38,67,,30,46.4
2012-06-20 00:00:00,0,29.7,37.3,22.6,34,19,2,5,4,4,39,70,,29.2,48.5
2012-06-21 00:00:00,0,28.7,35,22,36,26,1.4,2,6,6,39,66,20,26.3,40.4
2012-06-22 00:00:00,2.3,25.7,31.3,21,50,39,1.6,3,6,4,34,59,21,17.2,24.3
2012-06-23 00:00:00,0,24.1,31.3,16.6,58,31,0.6,2,6,7,32,60,17,14.8,31.1
2012-06-24 00:00:00,1.9,22.8,28.7,17.9,61,39,0.8,1,4,4,27,51,17,11.6,23.3
2012-06-25 00:00:00,0,23.3,28.7,20.1,50,35,1.8,3,6,6,28,56,18,14.9,25
2012-06-26 00:00:00,1.3,23.3,28.9,17.4,54,31,1.4,2,6,5,30,50,16,14.6,25.2
2012-06-27 00:00:00,0,24.5,31.4,18,45,24,1.9,3,6,4,34,60,16,18.7,32.8
2012-06-28 00:00:00,6.5,24.2,31.3,17.5,52,30,2.4,3,5,6,29,58,17,15.8,29.8
2012-06-29 00:00:00,1.4,25.5,32.1,18.7,53,28,1.1,2,3,6,31,53,16,17.5,33.7
2012-06-30 00:00:00,0,27.3,34.5,18.8,44,23,1.5,3,7,7,35,65,16,23.4,38.8
2012-07-01 00:00:00,0,27.5,35,19,39,21,1.3,2,7,7,36,66,16,25.2,41.3
2012-07-02 00:00:00,0,28.2,35.7,19,36,21,1.1,2,7,7,37,64,17,26.7,42.4
2012-07-03 00:00:00,0,27.7,34.8,19.8,33,23,2,3,7,7,36,66,16,26.7,40.1
2012-07-04 00:00:00,0,27.5,33,21.5,33,29,2,3,7,7,35,60,17,25.1,34.2
2012-07-05 00:00:00,0,26.9,33.1,20,36,24,2.9,6,7,7,35,63,16,23.8,35.2
2012-07-06 00:00:00,0,27.3,34.1,18.9,39,26,1.3,2,7,7,35,63,,23.9,38.2
2012-07-07 00:00:00,0,28.4,36.3,20.7,38,24,1.4,2,7,7,38,68,18,26.1,42
2012-07-08 00:00:00,0,29.2,36.4,20.4,33,18,1.6,3,1,7,37,65,,29.4,46.7
2012-07-09 00:00:00,0,28.1,34.5,21.2,35,22,1.1,2,4,7,36,62,,26.2,40
2012-07-10 00:00:00,0,27.3,33.9,18.9,39,23,1.6,2,4,7,36,61,18,24.5,38.6
2012-07-11 00:00:00,0,25.2,31.3,18.5,41,28,1.8,3,6,7,35,62,,20.2,31.3
2012-07-12 00:00:00,0,23.1,29.9,14.6,36,23,1.9,3,7,7,32,61,12,19.7,31.2
2012-07-13 00:00:00,0,24.3,31.6,16.2,40,28,1.6,3,7,7,33,62,14,19.8,30.7
2012-07-14 00:00:00,0,26.2,33.5,17.4,40,26,1.5,3,7,7,34,61,16,22.8,36.3
2012-07-15 00:00:00,0,28.2,34.3,20.1,33,25,1.6,2,7,7,36,62,,27.3,38.5
2012-07-16 00:00:00,0,29.2,36.8,20.4,30,18,1.4,3,4,1,38,67,20,30,48.6
2012-07-17 00:00:00,0,28.9,36.5,21.5,31,19,1.5,2,4,7,36,67,21,29.3,47
2012-07-18 00:00:00,0,28.4,36.4,20.5,30,17,1.3,2,7,7,36,64,,29.1,46.1
2012-07-19 00:00:00,0,28.8,36.3,20.3,31,19,1.5,3,7,7,36,64,,29.1,44.9
2012-07-20 00:00:00,0,29.2,36.9,20.5,31,21,1.8,3,1,1,37,66,,30,46
2012-07-21 00:00:00,0,30,37.6,22.3,26,18,1.9,3,7,7,38,66,21,33.3,49.4
2012-07-22 00:00:00,0,30.3,37.9,21.6,30,19,1.4,2,4,7,38,67,20,32.2,48.5
2012-07-23 00:00:00,0,28.8,36,21.6,34,22,1.6,3,7,7,37,66,,28.1,44.7
2012-07-24 00:00:00,0,28.8,36.1,20.8,33,21,1.8,3,1,7,37,65,,28.4,45.7
2012-07-25 00:00:00,0,28.6,36,20.5,39,22,1.1,3,6,4,35,64,,26.1,44.8
2012-07-26 00:00:00,5.4,26.2,32.3,19.5,41,27,2.1,4,4,4,32,54,21,20.9,31.5
2012-07-27 00:00:00,3.3,23.2,28.8,18.1,50,25,3.3,7,3,6,31,53,17,16.2,28.1
2012-07-28 00:00:00,0,22.6,28.3,15.7,45,23,1.8,3,7,7,30,57,12,16.5,28.4
2012-07-29 00:00:00,0,24.8,33.2,17.3,34,20,1.6,3,7,7,33,61,15,22.7,38.4
2012-07-30 00:00:00,0,27.5,36,17.5,32,18,1,2,7,7,36,63,18,27.4,46.3
2012-07-31 00:00:00,0,28.8,35.9,19.2,27,13,2,4,1,7,34,58,,31.3,49.4
2012-08-01 00:00:00,0,22.9,30.3,17.5,38,19,1,2,6,4,30,54,17,18.3,30.8
2012-08-02 00:00:00,0,23,30.4,14.1,33,18,2.1,4,7,7,30,57,13,21.1,33.9
2012-08-03 00:00:00,0,23.7,30.9,14.5,36,24,1.3,3,1,1,33,62,15,20.3,32.5
2012-08-04 00:00:00,0,26.5,33.6,17.9,31,22,1.9,3,7,7,34,62,17,25.7,38.1
2012-08-05 00:00:00,0,28.1,35.7,19,28,18,1.4,2,7,7,34,62,18,29.2,44.1
2012-08-06 00:00:00,0,28.7,37,18.2,27,17,1,2,1,7,36,63,16,31.4,47.8
2012-08-07 00:00:00,0,29.5,36.7,21,26,17,1.3,2,7,7,37,62,,32.2,47.7
2012-08-08 00:00:00,0,29.7,37.5,21,25,13,1.4,2,7,7,37,65,20,33.6,52.7
2012-08-09 00:00:00,0,29.6,37.8,21.5,25,13,1.4,3,7,7,36,66,,33.2,53.3
2012-08-10 00:00:00,0,30.4,37.3,22.3,26,20,2.1,4,1,7,36,62,,33.8,48.2
2012-08-11 00:00:00,0,28.7,36.2,21.5,25,17,1.8,3,4,7,34,62,19,31.1,44.3
2012-08-12 00:00:00,0,28.8,35.9,22.5,28,22,1.1,2,5,6,33,61,21,29.8,44.1
2012-08-13 00:00:00,0,29,36.5,21.2,30,21,1.1,2,7,7,35,62,,29.9,45.1
2012-08-14 00:00:00,0,29.2,36.9,19.5,28,12,1.4,2,7,7,36,64,,31.4,50.4
2012-08-15 00:00:00,0,29.1,37.4,18.7,26,12,1.5,4,7,7,35,64,,33.2,53.3
2012-08-16 00:00:00,0,29.8,38.9,20.4,29,12,1.6,4,7,7,37,66,,33.3,57.9
2012-08-17 00:00:00,0,31.5,39.5,20.9,25,17,1.5,3,7,7,36,64,20,36.6,58
2012-08-18 00:00:00,0,31.5,39.1,23,20,14,2.1,4,4,1,36,65,21,38.7,57.9
2012-08-19 00:00:00,0,31.7,40.4,22.1,24,16,1.1,2,7,7,38,66,21,38.4,58.3
2012-08-20 00:00:00,0,31.1,40.2,21.8,28,16,1.1,2,4,7,37,68,20,35.5,59
2012-08-21 00:00:00,0,30.9,40.4,20,27,14,1.1,2,1,7,36,68,,36,61.1
2012-08-22 00:00:00,0,31.2,40.1,21.4,22,12,1.4,2,4,7,36,66,21,38,62.3
2012-08-23 00:00:00,0,28,34.7,18.5,28,20,1.4,2,7,7,32,62,17,28.2,41.1
2012-08-24 00:00:00,0.3,24.1,29.9,20.4,39,23,2.1,4,4,4,28,54,20,19.1,30.7
2012-08-25 00:00:00,0,21.9,29.3,14.5,41,25,1.1,2,7,7,28,58,13,17.2,29.1
2012-08-26 00:00:00,0,22.6,29.9,15,40,21,1.1,2,7,7,29,57,14,18.2,32.5
2012-08-27 00:00:00,0,24.1,31,16,34,18,1.8,3,7,7,29,58,14,21.3,34.7
2012-08-28 00:00:00,0,24.6,30,18.3,35,25,2,3,7,7,29,59,15,21,29.5
2012-08-29 00:00:00,0,24.3,32.7,16.1,40,23,1.1,2,7,7,30,59,14,20.7,34.2
2012-08-30 00:00:00,0,25.9,33.5,19.2,29,21,1.3,3,7,7,31,60,17,25.2,38.9
